,User,REGISTERED_TIME,LAST_SEEN_TIME,FINGERPRINT,AVG_RATING,Total_RATING
1115,niekie                          ,"Jun 5, 2011","Jan 1, 2011",4CFB260B9A8CD44C43D5A42474151357268DDF8F,1.5,4
1116,validity                        ,"Jun 5, 2011","Nov 22, 2011",FF4B589332B09F7204990BA283311D8DD973D710,2,3
1117,humana                          ,"Jun 5, 2011","Jan 1, 2011",F04B30E55A276C29E44B47D7B751758BEC8756FC,1.2,5
1118,ignoringyou                     ,"Jun 8, 2011","Jan 1, 2011",6788B5E28D95FA1C97BA30643BBC488A61848BA3,2,3
1119,zab_                            ,"Jun 8, 2011","Jan 1, 2011",4609854693FF15B9460F561D17A058D7269DD01A,2,3
1120,mrchameleon                     ,"Jun 9, 2011","Jan 1, 2011",8C23CFFB271D148EEE50BF9443ABBBAE1F5C35B1,1.2,5
1121,sitarow                         ,"Jun 9, 2011","Jan 1, 2011",59E389B9A75B55CBB8FFEB85D5537B9F9834F2DE,3,2
1122,freako                          ,"Jun 10, 2011","Jan 1, 2011",68A6B7DE2B77690C69C84EAA0E723729F6A1A485,2,3
1123,gonzago                         ,"Jun 10, 2011","Jan 1, 2011",C1D62FDF17D8684AE1CB2663C2A5F2B032F87DC9,1.5,4
1124,jiggs                           ,"Jun 13, 2011","Jan 1, 2011",65D3C64BA19FFF5788CDF20B9C19AFC85E066DA7,2,3
1125,toransu                         ,"Jun 16, 2011","Oct 9, 2011",A1F6B1AF57298504F06DC5A02ADD990D31CDFD19,3,2
1126,deadface                        ,"Jun 16, 2011","Jan 1, 2011",97F04AFB47574989F74AC7C183E2F473C35B357C,6,1
1127,delta9                          ,"Jun 20, 2011","Nov 3, 2014",4343F628220F6A02324F0789451E2FC4FB6F7C61,1,6
1128,tonic_                          ,"Jun 21, 2011","Jan 31, 2012",F9C4219B6392301A02E9489741B420DCCF14C325,1.5,4
1129,yongjhen                        ,"Jun 28, 2011","Oct 30, 2014",88B67F2138E101E6CF3EB1AD31CCC1F2B3FFA5B9,1,6
1130,dialektik                       ,"Jun 30, 2011","Sep 2, 2013",34FDF5F2F69F32AFECED52A7293F7B607414D3A1,1.5,4
1131,mdking                          ,"Jul 1, 2011","Jan 1, 2011",395720079486D02B7109F7114F87CBC0C88D5A10,2,3
1132,reax                            ,"Jul 10, 2011","Aug 24, 2011",96D208CDB1B3AEED590F9D986E4A466796575119,1.2,5
1133,zmcmoto1                        ,"Jul 11, 2011","Aug 17, 2011",452971215D358C8B9B071F0734A1B319D88BA96E,1.5,4
1134,rdponticelli                    ,"Aug 30, 2011","Nov 12, 2015",1BC479F968C1D01EA388673A007D7A89C6DF7B2D,1.2,5
1135,bitdragon                       ,"Sep 29, 2011","Jan 3, 2014",BA6A012748FFEDC75B336822A55AC9BD842B9D6D,3,2
1136,anton000                        ,"Oct 12, 2011","Sep 8, 2014",852D138AE15450FDD2CA7C0BD0CE65FEC1B49C19,1,6
1137,zommy                           ,"Oct 22, 2011","Aug 1, 2012",914CC63376B92E9C425157881D18B4A00FE61F12,1,6
1138,judgement51                     ,"Nov 5, 2011","Nov 5, 2011",C07A38F51A41B4B861E78AEB3E1876FBF4C3F532,1.5,4
1139,macintosh264                    ,"Nov 22, 2011","Feb 24, 2013",B37D820C8BA16904EB7FF47F9F33936159274DFA,1,6
1140,shibofu                         ,"Feb 6, 2012","May 15, 2012",83E5228FDDD9A4289E22FFEAAD41AC544AF5F77D,1,6
1141,loltu                           ,"Feb 13, 2012","Feb 27, 2012",5111DA9A0B4EB7D171B2FB50E99EF6222E02DD59,3,2
1142,fimpfimp                        ,"Feb 23, 2012","Feb 27, 2012",7E90D21BEEFEC3E7875C8BF11D0F349FB8BAA789,3,2
1143,y0nderboy                       ,"Mar 6, 2012","Mar 10, 2012",4704F29E1F51F589951514B91C5303837D1A8B1C,3,2
1144,dothackers                      ,"Mar 15, 2012","Mar 19, 2012",9235BB37F6705034FF2710AE883C2FA8C93DD1AF,1.2,5
1145,tricetricetrice                 ,"Mar 18, 2012","Apr 21, 2012",9C3DC6BE6F645342DF4ED0E2093FD2BC211C758F,1.2,5
1146,faithbtc                        ,"Mar 20, 2012","Mar 17, 2013",4CCC0B8FE2166C67A00CAA9C546CD6153C632A69,1.5,4
1147,publio                          ,"Apr 15, 2012","Oct 21, 2014",9F2017FF8C14705A38C68FF03AB34CF7A5DA1E12,1,6
1148,tesla                           ,"Apr 16, 2012","Sep 19, 2012",A2FAF16A5343A6C20971A9FE003B0F72066F3FB0,1,6
1149,rauskimon                       ,"Apr 22, 2012","Jul 26, 2012",697BA7EC66E81BD663D4C9FF92D7786484DDE666,1,6
1150,kr105                           ,"Apr 26, 2012","Jun 17, 2012",17435DAE7E7C544379437097F345DD82AD57C500,1.2,5
1151,bobbiscotti                     ,"May 1, 2012","Mar 26, 2013",0817B497FA974EC77CBF51645888478C355C38C2,6,1
1152,sainth                          ,"May 23, 2012","May 18, 2013",D0E8E5974EFD0BA9F3255E0AD047253657B07561,1.5,4
1153,sp0tter                         ,"May 31, 2012","Nov 19, 2014",4556DD8AB957533558D21592D73EE645EEF78B3E,2,3
1154,ege                             ,"Jun 2, 2012","Feb 16, 2014",A29B50A38E1DC1E90B4507BE30F0200BB169D35C,1.2,5
1155,speedbus                        ,"Jun 9, 2012","Jul 7, 2012",C2B6F3BA78A5E3E9FF5787A06CB04CB731735C3F,2,3
1156,ramdac                          ,"Jun 13, 2012","Nov 18, 2013",C0E16296B2C9D8DA7DFC063D52F33570687A2FAE,1,6
1157,ixo                             ,"Jun 19, 2012","Jun 10, 2014",358DAA38766B6E525FB292962C3EBAF2FA9BE519,1.2,5
1158,psykick                         ,"Jun 23, 2012","Sep 6, 2012",7FB4272D4D2285DCEA2503EC8957CE7E0ECB3344,3,2
1159,madberry                        ,"Jul 8, 2012","May 30, 2013",4F087098FBAFBFFFE2C2168E6231E0B782FB6475,1.5,4
1160,freshzive                       ,"Jul 15, 2012","Jul 23, 2013",2FE9F905FBA228FFC9532D7FA914F3F3DB6E74CD,2,3
1161,wogaut                          ,"Jul 16, 2012","Sep 24, 2012",6AF5FECFDBB10C60BEB05EF4AB5BCB5E2828DC0A,2,3
1162,pochiraccoon                    ,"Jul 18, 2012","Aug 28, 2013",0D1A0856A9A03F57E1578989D9A82A98E16F969B,1,8
1163,bdcs                            ,"Jul 23, 2012","Aug 30, 2012",973F01B0E1645C8C8A2C27A677E96DFE543BA493,3,2
1164,brofist_2000                    ,"Aug 1, 2012","Aug 15, 2012",F8349199128569B98F0079E4D626397EB8B9D0A6,1.2,5
1165,wunder                          ,"Aug 24, 2012","Sep 29, 2012",A176CDBE69B61E07DE3A6E7BEE73EBA9B31FE30E,2,3
1166,blkmt                           ,"Aug 29, 2012","Oct 29, 2012",B7ECB0B41F356918C2DED1E8F63EF821413AC0AE,1.2,5
1167,putinisgay                      ,"Sep 13, 2012","Mar 20, 2013",E386339D71C67FE3B5D71D348D9FC3F6F07562E8,1.2,5
1168,ru5ty                           ,"Oct 9, 2012","Apr 18, 2013",653EB448AEA8EF77BB52D8F4EE50664946684840,3,2
1169,mustellostaff                   ,"Oct 15, 2012","Nov 16, 2012",2201132BA5275F9A602E8CFD5564D517A3D4B74B,3,2
1170,btcevolution                    ,"Oct 15, 2012","Dec 27, 2013",660BC4852E676405A6BA36E63243F0A30AE40300,3,2
1171,dose1one                        ,"Oct 19, 2012","Apr 2, 2013",C11A7FBB5B399E09F40E12F36AB56C2806397394,1.5,4
1172,excession                       ,"Oct 20, 2012","Dec 3, 2012",86C6A92BE36EFABF89B4D944908D0A0BDB1A0CE2,3,2
1173,tortib                          ,"Nov 3, 2012","Nov 19, 2012",6D161AF0072036FBB2412F73FC2FD4F98809233D,1,6
1174,x0cet                           ,"Dec 1, 2012","Apr 19, 2013",CE1E23692C5724B4428B3CE23A0F7FBFC6111532,3,2
1175,shockwav                        ,"Dec 10, 2012","Apr 27, 2013",89EE014B87709FD18A8A06D1C506CF05C1165ECA,1.5,4
1176,netizen                         ,"Dec 22, 2012","Dec 22, 2012",4CB0254ACBDCC4D5743ACF6C3E5556A74FAC5FC3,1.1,7
1177,bitcoinvalto                    ,"Dec 23, 2012","Jun 20, 2013",2EB7ED8128DE85BD02109DA53A878D34E33DC40D,3,2
1178,circadia                        ,"Jan 14, 2013","Aug 27, 2014",BF3338C958A8C8B649A6D778056BD2550BD975AB,2,3
1179,montesquieu                     ,"Jan 18, 2013","Mar 21, 2013",7F0A6A5FBD723F27704B0C6A31B72CCB34F1A312,1.3,6
1180,d-dimer                         ,"Jan 30, 2013","Dec 29, 2014",E6F1B1041BA5FA17CE4F709F10E2FA32C56FE0E3,1.2,5
1181,xetamine                        ,"Feb 13, 2013","Mar 5, 2014",09C9FD681A30CEE9BC6546B27B135A9048A7A3AF,3,2
1182,idahosuss                       ,"Feb 27, 2013","Apr 12, 2013",58F8073C095F4DBA5D630273808B274F39BE398E,1.5,4
1183,noxia                           ,"Mar 8, 2013","Mar 8, 2013",7B46B6F57A8AC4AA90F1293AD1A26BE349A82594,6,1
1184,joeypotato                      ,"Mar 15, 2013","Sep 20, 2014",F1B5603E275362C8AD08A5F9079911FC821C76F7,1.2,5
1185,jeloneas                        ,"Mar 22, 2013","Aug 10, 2013",A0738C3DF013068990AE059277DFE95C28D78450,1.5,4
1186,macarse                         ,"Mar 24, 2013","May 19, 2013",2EC5B9A2714AAEDF2F37ADE2A0D6A3725196726B,1,6
1187,rhodon                          ,"Apr 3, 2013","Jun 8, 2013",47CA7E9647980D3578D9697FFB6C545143DB8EEF,1,6
1188,dreadknight                     ,"Apr 7, 2013","Aug 8, 2014",2011A2ADC029482B2C2A1E9EF6A23D326FDF1035,2,3
1189,fanquake                        ,"Apr 10, 2013","Oct 7, 2014",E777299FC265DD04793070EB944D35F9AC3DB76A,3,2
1190,greenmaji                       ,"Apr 11, 2013","Jul 2, 2014",A9929DAC1EA97FAF917E75E6D88B93CB64A4BF57,1.2,5
1191,lotek72                         ,"May 19, 2013","Dec 4, 2013",6BA3542B3D887300D6C21764049551EA4128EE93,1,6
1192,libussa                         ,"Jun 7, 2013","Jul 29, 2014",3FA1F14561354354216DECD55D422F9570FCA58A,1.2,5
1193,coreyok96                       ,"Jun 7, 2013","Jan 18, 2014",97C9C137451FF34F534B64DB3399A60241AAA3D7,6,1
1194,jackdinn                        ,"Jun 12, 2013","Nov 8, 2013",FFD29341694865024EABF053F4A773AB365C0E7C,1,6
1195,chewbacca96                     ,"Aug 16, 2013","Mar 13, 2014",39C35ED2EE1E497FDDF0906C62AE9F5C43B2EE84,1.1,7
1196,logxen                          ,"Sep 17, 2013","Sep 26, 2013",FEF1AE865E6108598CC2D50A09E6E93FB1E1B7BB,3,2
1197,esaym153                        ,"Nov 22, 2013","Nov 22, 2013",EDD0EF98025F292E208519C1E91E28E4BEFA45F3,1.5,4
1198,surfperch                       ,"Jan 14, 2014","Feb 23, 2014",56FC042C34B264B0327D924A87E7795250841A82,1.5,4
1199,only                            ,"Feb 6, 2014","Dec 27, 2014",989510D616CE10B323EF75A23F503A20EA5AFFEA,2,3
1200,tomservo                        ,"Apr 15, 2014","Mar 31, 2016",43FE67E10A9067FCED14EA4E1B0816F3976AD987,2,3
1201,thekingofpoon                   ,"May 8, 2014","Jul 18, 2014",96E998C9B8855628D6F5014AB106B90A76D60F6D,2,3
1202,gabriel_laddel                  ,"Jul 22, 2014","Jan 16, 2016",91BA788BA26389161595550A83019A4725E865C7,1.2,5
1203,foofingers                      ,"Aug 22, 2014","Aug 24, 2014",B5E5BC2DDDA07637A952C93AB43A2572894BE4E4,3,2
1204,pwrsrg                          ,"Nov 1, 2014","Nov 1, 2014",452108C04C965AB5B90DA26F05C0750F0532F3E9,6,1
1205,huseby                          ,"Nov 5, 2014","Nov 5, 2014",309EBFBA9218CBA7EE53F6F8BEDFC9BE6510B8E9,3,2
1206,whaack                          ,"Apr 4, 2015","Apr 22, 2016",6326273B61A700AF4CD95A7B8C6CAB1924A64DEC,3,2
1207,nick2day                        ,"Mar 7, 2011","Jan 1, 2011",02276381496F2B2B5F5CA67C0FEA7811E1AAC0DD,1.7,3
1208,gruez                           ,"Mar 24, 2011","Jun 2, 2014",1D156D0144EB82B9B73A8D6A1F3BFBB56625A9E2,1.6,8
1209,dayfall                         ,"Mar 26, 2011","Jan 1, 2011",B2AB02386D6912AAB6A751545742573B4E125984,5,1
1210,dishwara                        ,"Mar 27, 2011","Jan 1, 2011",8A70766E0C0A4B32AC8BDB59A5C5663D75A00221,1.7,3
1211,kertronic                       ,"Mar 29, 2011","Jan 1, 2011",D9FD27EFFFB2E4C9D4AF860D370A86582A5749AD,5,1
1212,chris200x9_old                  ,"Mar 31, 2011","Jan 1, 2011",0304235B8D665B74A63963D61AA0567758E66EEC,1.7,3
1213,dahammer                        ,"Apr 1, 2011","Jan 1, 2011",0EAFAF0856DBB1019A8A35F75C944A1BE8126148,5,1
1214,alexbeal                        ,"Apr 4, 2011","Jan 1, 2011",0BCE27F8FBED34C0B93676251D7DCA76C8111C0C,5,1
1215,kennon                          ,"Apr 5, 2011","Jan 1, 2011",8CCD2C594B4C29B14FD972F5EA37E0236CA961BA,5,1
1216,bearbones                       ,"Apr 5, 2011","Oct 5, 2011",5EFD412F592C5B929E0DA03BC90987FD0E0A41F6,1.3,4
1217,echonaut                        ,"Apr 12, 2011","Jan 1, 2011",585E92AD26BDA54AB620C732854C462C86A5D002,2.5,2
1218,tyran37                         ,"Apr 22, 2011","Jan 1, 2011",720E0478AA8FB74C7331F45A9E6F28087B1D7681,2.5,2
1219,dust                            ,"Apr 24, 2011","Apr 21, 2013",67CF39BA61E91FE16A57937DDF8665CDF3DFD138,1.3,4
1220,masori                          ,"Apr 24, 2011","Nov 17, 2013",E7FADB0242AA6BED39304226C224E3C875EB8226,1,5
1221,mewantsbitcoins                 ,"Apr 26, 2011","Jan 1, 2011",B7E6638CB4247514B5267B0A2A1FD599889196CC,5,1
1222,chris200x9                      ,"Apr 27, 2011","Jan 1, 2011",C04BFE22367CB651AC213676D9F15BF6B5CB34B3,1.3,4
1223,proudhon                        ,"Apr 30, 2011","Jul 7, 2012",E01D2DE71B3B2C1270CC6CD624FCE3552ACA1852,2.5,2
1224,patrickosullivan                ,"May 1, 2011","Jan 1, 2011",FE912116D8A584F8AF502E6D749F8E4827F9A24C,1.3,4
1225,emansipater                     ,"May 1, 2011","Jan 1, 2011",E17CAC8F73E86FB20A3A3C3EEAFA3B9E61FCEEEE,5,1
1226,patrikr                         ,"May 1, 2011","Jan 1, 2011",F269C56EA4E20F7B7FDD2743511A89AF01AE5FB7,5,1
1227,rabiesekorre                    ,"May 1, 2011","Jan 1, 2011",2DB0DE09D0AB58227BB903624294DEF4F9AE2476,5,1
1228,nickraize                       ,"May 2, 2011","Aug 2, 2013",94426F4250C7F1837667B9319960F226D610B5E1,2.5,2
1229,reardencode                     ,"May 2, 2011","Jan 1, 2011",96068AC9EC7A931E0CB1AF6B668546D60785BCA1,5,1
1230,anatoly_l                       ,"May 3, 2011","Jan 1, 2011",A89C8453F2B517349DB8A1994559C9307F6C4EA8,1.3,4
1231,xxx_xxx                         ,"May 6, 2011","Oct 11, 2012",7A4E7F8B1441B24D97264CD59408940E88D8C13C,2.5,2
1232,nphard                          ,"May 6, 2011","Jan 1, 2011",E571B85BF57501283E80680FA53FD4584F583E70,1.7,3
1233,minerte                         ,"May 10, 2011","Jan 1, 2011",F0073654B951F2FC10A96A724625F29185B71D22,1.7,9
1234,ycros                           ,"May 12, 2011","Jan 1, 2011",AC8E50D6ED193C9F9FF0586CAC093EAF38A4928A,1.3,4
1235,shadyman                        ,"May 13, 2011","Jan 1, 2011",C55F1A71FB1BECDD20CD20F4487E75948E86B00C,1.7,3
1236,scriptgadget                    ,"May 17, 2011","Jan 1, 2011",FBFD613BBE062C1BF05BE5CC1D1CFFA6450FB133,5,1
1237,retinal                         ,"May 18, 2011","Jan 1, 2011",73B558207DD46DCCD4B76AF5A2F8FE066638601A,2.5,2
1238,gaglia                          ,"May 21, 2011","Oct 17, 2011",DC100D2F8F07238DC5DB63B80AEF48C551D8DEB8,2.5,2
1239,sharkroman                      ,"May 24, 2011","Jan 1, 2011",E69C32B21BD769D9A2E8BF298BA1F19D6B693FB7,1,5
1240,bkero                           ,"May 26, 2011","Jan 1, 2011",B5E9786D6527A4AF9EC99398691EDEC8CC424ECE,5,1
1241,jindel                          ,"May 26, 2011","Jan 6, 2012",E97857ED954933D87720146D486B69125C617B8F,1.7,3
1242,thebrasse                       ,"May 30, 2011","Jan 1, 2011",C28723CC1F4ECBADDE4979E8CA42C3AA2FB43ED1,2.5,2
1243,tradersedgedice                 ,"May 30, 2011","Jan 1, 2011",0358D3BB2BB951E156BB14F8AB7B465C2ECE571A,5,1
1244,uohz                            ,"May 31, 2011","Jan 1, 2011",F727CEBC3240B3935FE9BB3857F3713AE66003DB,5,1
1245,ethic                           ,"Jun 1, 2011","Jan 1, 2011",D0C58874AD8C204D249CB991D23F9C63DA6BEC3B,2.5,2
1246,kish                            ,"Jun 1, 2011","Sep 19, 2011",B9E674FC3C400A06C98FABE89FA2B6FC84A8C4F1,1,5
1247,bgupta                          ,"Jun 2, 2011","Oct 7, 2014",AF113DD0EC498CD884BDCB36C0F8864CDA3D0358,2.7,10
1248,matessim                        ,"Jun 2, 2011","Jan 1, 2011",73C3084D28FAF8C68F3B5BBEDCA5192B19483564,1.7,3
1249,furryfluffy                     ,"Jun 2, 2011","Jan 1, 2011",33CB51C241F489B65237291E4E923640C24BC32E,1.3,4
1250,povaddict                       ,"Jun 2, 2011","Jun 3, 2014",268DDCD5CB2F5307B3274CEC1AF41AF72A92B786,1.3,4
1251,dehuman                         ,"Jun 3, 2011","Jan 1, 2011",08EAA83B360C20485FB86974170C17F561A46BEB,5,1
1252,tlhonmey                        ,"Jun 3, 2011","May 10, 2013",EAAEB6E821821E4C808C7AB71F0F364867C1E516,1.7,3
1253,drcross                         ,"Jun 4, 2011","Jan 1, 2011",2E5E76F0CAF68F414ECE73D1ACFB99F692E4749E,1.7,3
1254,local_ghost                     ,"Jun 4, 2011","Jun 28, 2012",EFC1268C855C51EF126A4894F3501365BAE24AE1,1.7,3
1255,mavink                          ,"Jun 5, 2011","Jan 1, 2011",E586C3A72DDD995A5C720167AA02FBE881C528F2,1,5
1256,chopes                          ,"Jun 5, 2011","Jan 9, 2012",CF3A274E1FF5FD4C0AB06AEA1BBC41677EE9B21A,1.3,4
1257,mataku                          ,"Jun 6, 2011","Apr 30, 2012",17794C139056A72119C17771DC8640FDC43C4890,2.5,2
1258,bitraider                       ,"Jun 7, 2011","Jan 1, 2011",0B315A939A2D9F8489B7AD6EDA824323E2F12F97,2.5,2
1259,dstien                          ,"Jun 8, 2011","Sep 18, 2014",FAEC466414EC4CAEA77E8F5DD102A9B43FF91822,1.3,4
1260,test                            ,"Jun 8, 2011","Jan 1, 2011",89F72522AED070AD32AB3956AA562CCBE0E7DFCD,2.5,2
1261,pasky                           ,"Jun 8, 2011","Jan 1, 2011",B0A4BC3B8D1C33C2C419CE05D0073219822FC05F,5,1
1262,coco                            ,"Jun 8, 2011","Jan 1, 2011",C4AEFA7C2E7F9802F4C2F1D2DB728F757E8D809C,1.7,3
1263,ukigo                           ,"Jun 9, 2011","Jan 1, 2011",B68FDBF3C06BE3FF1F45603D909E7BD405DE565D,5,1
1264,scthor                          ,"Jun 10, 2011","Jan 1, 2011",81041FE78E1724A69FF83E056AF1D76460FAC1F0,5,1
1265,mpjetta                         ,"Jun 11, 2011","Mar 23, 2013",922C61125AB38C9966155D2D49AF95437326ADF6,1.3,4
1266,hachima                         ,"Jun 14, 2011","Jan 1, 2011",5AA64DACEA347E7516DF2EEC5B44A1CA2909F6DA,2.5,2
1267,flukes1                         ,"Jun 19, 2011","Jan 1, 2011",7EAF9FD568E2BA6A3224CBACC50748C1D41CF765,1,5
1268,brunner                         ,"Jun 19, 2011","Jan 1, 2011",207D7B7CC77F8CA68A994B4E0DAB82CBBC9F73CF,1.7,3
1269,mctrader                        ,"Jun 20, 2011","Jan 1, 2011",9BAF73969DC8FB735D7F5FDCD95A769634728B20,1.7,3
1270,pho                             ,"Jun 20, 2011","Dec 5, 2012",D6ECA87CF50E3EF611543A75B970DC682E582555,1.7,3
1271,lrvick                          ,"Jun 27, 2011","Jan 1, 2011",6B61ECD76088748C70590D55E90A401336C8AAA9,1.3,4
1272,bitplane                        ,"Jun 28, 2011","Nov 18, 2013",3941A8680452040D844E76133A37DDE5B116F34E,1.3,4
1273,an146                           ,"Jun 29, 2011","Aug 28, 2011",0E0FAD7E68D138E2B29DD051D1B1688CC06C5F41,5,1
1274,cabreca                         ,"Jul 2, 2011","Jun 27, 2012",682CEF1E1D121CCADC5D42CFFBEEF828019C48CB,1,5
1275,shaded                          ,"Aug 13, 2011","Jan 1, 2011",90B5D9CBF13D4C1367B869073B72EB5155BBC4A7,1.7,3
1276,takinbo                         ,"Aug 20, 2011","Aug 21, 2014",DF7FB883894937A9ABAA27F5AB3BB959BC3F6CED,1.3,4
1277,jharr69                         ,"Aug 22, 2011","Aug 25, 2011",82569604D7F6AEED96BE96C286B82E624BDB905B,1.3,4
1278,noobcoin                        ,"Aug 23, 2011","Sep 27, 2011",CA286F2825FB4713E24D44D4DFAB7B5D4029F083,1.7,3
1279,dlb76                           ,"Aug 24, 2011","Jan 1, 2015",57A8E84CCA68F0AD4B4A1668A39D84DB822E0824,5,1
1280,cfsworks                        ,"Sep 7, 2011","Aug 24, 2013",7BB3FB1F58E5E571C63C1C64FABDAAA9FC5461A3,1.3,4
1281,aqua-pana                       ,"Sep 9, 2011","Oct 20, 2011",8E645DE4801D74EECDBABB4223CEC034DDF2E0B9,1.3,4
1282,mdma                            ,"Sep 13, 2011","Oct 20, 2011",4EA6BE880E909AE6AB406850212242B874CA53FA,1,5
1283,nefanon                         ,"Sep 14, 2011","Jun 17, 2012",02CA86D8509144AC328A7145ADB53438D646A112,1,5
1284,t3a                             ,"Sep 21, 2011","Sep 21, 2011",9235F2CBDC1AF453BFF45220125DC4EC3B4D8DEF,1.7,3
1285,freddieisdead                   ,"Oct 31, 2011","Feb 16, 2014",29B7E51B2EADC430DF58E3A9EFCF26D1EEDEA288,1.3,4
1286,fairydust                       ,"Nov 16, 2011","Jun 18, 2012",E2B7C3A3650A50C62C33435E51245F2702970BAE,1,5
1287,klaasvaak                       ,"Nov 21, 2011","Feb 27, 2012",E2777B07FBE5402090C49E8A942051E86F0B3C04,1.3,4
1288,xnavj07                         ,"Nov 22, 2011","Nov 26, 2011",22C3DDF533A59C38FC939ABAE5B208BD36929633,1.3,4
1289,odar                            ,"Dec 9, 2011","Dec 9, 2011",35FAA3DEE2053854CE4C5D5C968D3A0D42DD9CA6,5,1
1290,drthodt                         ,"Dec 15, 2011","Jan 4, 2012",51954DA9A4F8EC9DA4AB44126B77CCA26B710F82,1.9,7
1291,denizen                         ,"Dec 17, 2011","Oct 3, 2012",1107CF138155D7F1294479A04B92C6BDD2C63E3F,1.7,3
1292,detrate                         ,"Dec 21, 2011","Feb 14, 2012",502C1011B4C96A62304806E378F333EC3BC6DC6B,2.5,2
1293,goldpunk                        ,"Dec 29, 2011","Feb 18, 2012",4C8407366979645CFE55F7F5D7F47EB517AE2093,1.3,4
1294,pelamatt                        ,"Jan 5, 2012","Jan 5, 2012",04330E895C28558BB275E5C2E8F17991A03A534E,5,1
